instance_nr,opt,nbh,time,seed,makespan
X4_1,74,swap,5000,5,74
X4_1,74,api,100,1,85
X4_1,74,api,100,2,85
X4_1,74,api,100,3,85
X4_1,74,api,100,4,85
X4_1,74,api,100,5,80
X4_1,74,api,500,1,80
X4_1,74,api,500,2,85
X4_1,74,api,500,3,85
X4_1,74,api,500,4,80
X4_1,74,api,500,5,80
X4_1,74,api,1000,1,78
X4_1,74,api,1000,2,85
X4_1,74,api,1000,3,80
X4_1,74,api,1000,4,80
X4_1,74,api,1000,5,80
X4_1,74,api,5000,1,78
X4_1,74,api,5000,2,75
X4_1,74,api,5000,3,78
X4_1,74,api,5000,4,74
X4_1,74,api,5000,5,79
X50_1,116,swap,100,1,118
X50_1,116,swap,100,2,118
X50_1,116,swap,100,3,120
X50_1,116,swap,100,4,118
X50_1,116,swap,100,5,121
X50_1,116,swap,500,1,116
X50_1,116,swap,500,2,116
X50_1,116,swap,500,3,116
X50_1,116,swap,500,4,116
X50_1,116,swap,500,5,116
X50_1,116,swap,1000,1,116
X50_1,116,swap,1000,2,116
X50_1,116,swap,1000,3,116
X50_1,116,swap,1000,4,116
X50_1,116,swap,1000,5,116
X50_1,116,swap,5000,1,116
X50_1,116,swap,5000,2,116
X50_1,116,swap,5000,3,116
X50_1,116,swap,5000,4,116
X50_1,116,swap,5000,5,116
X50_1,116,api,100,1,126
X50_1,116,api,100,2,129
X50_1,116,api,100,3,126
X50_1,116,api,100,4,128
X50_1,116,api,100,5,127
X50_1,116,api,500,1,125
X50_1,116,api,500,2,123
X50_1,116,api,500,3,126
X50_1,116,api,500,4,121
X50_1,116,api,500,5,123
X50_1,116,api,1000,1,123
X50_1,116,api,1000,2,123
X50_1,116,api,1000,3,119
X50_1,116,api,1000,4,122
X50_1,116,api,1000,5,123
X50_1,116,api,5000,1,116
X50_1,116,api,5000,2,117
X50_1,116,api,5000,3,121
X50_1,116,api,5000,4,116
X50_1,116,api,5000,5,118
X51_1,206,swap,100,1,256
X51_1,206,swap,100,2,258
X51_1,206,swap,100,3,255
X51_1,206,swap,100,4,254
X51_1,206,swap,100,5,258
X51_1,206,swap,500,1,242
X51_1,206,swap,500,2,246
X51_1,206,swap,500,3,238
X51_1,206,swap,500,4,237
X51_1,206,swap,500,5,234
X51_1,206,swap,1000,1,234
X51_1,206,swap,1000,2,241
X51_1,206,swap,1000,3,231
X51_1,206,swap,1000,4,232
X51_1,206,swap,1000,5,239
X51_1,206,swap,5000,1,227
X51_1,206,swap,5000,2,223
X51_1,206,swap,5000,3,225
X51_1,206,swap,5000,4,223
X51_1,206,swap,5000,5,228
X51_1,206,api,100,1,260
X51_1,206,api,100,2,260
X51_1,206,api,100,3,260
X51_1,206,api,100,4,261
X51_1,206,api,100,5,263
X51_1,206,api,500,1,257
X51_1,206,api,500,2,252
X51_1,206,api,500,3,251
X51_1,206,api,500,4,254
X51_1,206,api,500,5,254
X51_1,206,api,1000,1,248
X51_1,206,api,1000,2,249
X51_1,206,api,1000,3,243
X51_1,206,api,1000,4,250
X51_1,206,api,1000,5,243
X51_1,206,api,5000,1,241
X51_1,206,api,5000,2,239
X51_1,206,api,5000,3,247
X51_1,206,api,5000,4,246
X51_1,206,api,5000,5,243
X52_1,176,swap,100,1,208
X52_1,176,swap,100,2,212
X52_1,176,swap,100,3,212
X52_1,176,swap,100,4,208
X52_1,176,swap,100,5,210
X52_1,176,swap,500,1,196
X52_1,176,swap,500,2,205
X52_1,176,swap,500,3,199
X52_1,176,swap,500,4,196
X52_1,176,swap,500,5,196
X52_1,176,swap,1000,1,195
X52_1,176,swap,1000,2,201
X52_1,176,swap,1000,3,199
X52_1,176,swap,1000,4,199
X52_1,176,swap,1000,5,200
X52_1,176,swap,5000,1,189
X52_1,176,swap,5000,2,192
X52_1,176,swap,5000,3,189
X52_1,176,swap,5000,4,190
X52_1,176,swap,5000,5,190
X52_1,176,api,100,1,221
X52_1,176,api,100,2,217
X52_1,176,api,100,3,211
X52_1,176,api,100,4,219
X52_1,176,api,100,5,215
X52_1,176,api,500,1,213
X52_1,176,api,500,2,208
X52_1,176,api,500,3,209
X52_1,176,api,500,4,205
X52_1,176,api,500,5,205
X52_1,176,api,1000,1,210
X52_1,176,api,1000,2,209
X52_1,176,api,1000,3,203
X52_1,176,api,1000,4,205
X52_1,176,api,1000,5,209
X52_1,176,api,5000,1,197
X52_1,176,api,5000,2,206
X52_1,176,api,5000,3,197
X52_1,176,api,5000,4,202
X52_1,176,api,5000,5,196
X53_1,144,swap,100,1,173
X53_1,144,swap,100,2,171
X53_1,144,swap,100,3,172
X53_1,144,swap,100,4,172
X53_1,144,swap,100,5,168
X53_1,144,swap,500,1,166
X53_1,144,swap,500,2,163
X53_1,144,swap,500,3,163
X53_1,144,swap,500,4,169
X53_1,144,swap,500,5,167
X53_1,144,swap,1000,1,161
X53_1,144,swap,1000,2,164
X53_1,144,swap,1000,3,162
X53_1,144,swap,1000,4,162
X53_1,144,swap,1000,5,163
X53_1,144,swap,5000,1,157
X53_1,144,swap,5000,2,158
X53_1,144,swap,5000,3,158
X53_1,144,swap,5000,4,159
X53_1,144,swap,5000,5,157
X53_1,144,api,100,1,177
X53_1,144,api,100,2,175
X53_1,144,api,100,3,171
X53_1,144,api,100,4,170
X53_1,144,api,100,5,175
X53_1,144,api,500,1,174
X53_1,144,api,500,2,174
X53_1,144,api,500,3,170
X53_1,144,api,500,4,170
X53_1,144,api,500,5,171
X53_1,144,api,1000,1,168
X53_1,144,api,1000,2,171
X53_1,144,api,1000,3,167
X53_1,144,api,1000,4,167
X53_1,144,api,1000,5,168
X53_1,144,api,5000,1,165
X53_1,144,api,5000,2,165
X53_1,144,api,5000,3,164
X53_1,144,api,5000,4,165
X53_1,144,api,5000,5,164
X54_1,104,swap,100,1,122
X54_1,104,swap,100,2,121
X54_1,104,swap,100,3,119
X54_1,104,swap,100,4,125
X54_1,104,swap,100,5,123
X54_1,104,swap,500,1,121
X54_1,104,swap,500,2,118
X54_1,104,swap,500,3,115
X54_1,104,swap,500,4,121
X54_1,104,swap,500,5,116
X54_1,104,swap,1000,1,113
X54_1,104,swap,1000,2,112
X54_1,104,swap,1000,3,114
X54_1,104,swap,1000,4,117
X54_1,104,swap,1000,5,115
X54_1,104,swap,5000,1,111
X54_1,104,swap,5000,2,111
X54_1,104,swap,5000,3,109
X54_1,104,swap,5000,4,111
X54_1,104,swap,5000,5,112
X54_1,104,api,100,1,127
X54_1,104,api,100,2,134
X54_1,104,api,100,3,127
X54_1,104,api,100,4,126
X54_1,104,api,100,5,126
X54_1,104,api,500,1,121
X54_1,104,api,500,2,125
X54_1,104,api,500,3,124
X54_1,104,api,500,4,121
X54_1,104,api,500,5,126
X54_1,104,api,1000,1,121
X54_1,104,api,1000,2,125
X54_1,104,api,1000,3,123
X54_1,104,api,1000,4,123
X54_1,104,api,1000,5,118
X54_1,104,api,5000,1,118
X54_1,104,api,5000,2,117
X54_1,104,api,5000,3,114
X54_1,104,api,5000,4,117
X54_1,104,api,5000,5,115
X55_1,100,swap,100,1,113
X55_1,100,swap,100,2,112
X55_1,100,swap,100,3,115
X55_1,100,swap,100,4,115
X55_1,100,swap,100,5,116
X55_1,100,swap,500,1,113
X55_1,100,swap,500,2,108
X55_1,100,swap,500,3,110
X55_1,100,swap,500,4,111
X55_1,100,swap,500,5,109
X55_1,100,swap,1000,1,108
X55_1,100,swap,1000,2,109
X55_1,100,swap,1000,3,106
X55_1,100,swap,1000,4,108
X55_1,100,swap,1000,5,108
X55_1,100,swap,5000,1,106
X55_1,100,swap,5000,2,104
X55_1,100,swap,5000,3,106
X55_1,100,swap,5000,4,105
X55_1,100,swap,5000,5,105
X55_1,100,api,100,1,116
X55_1,100,api,100,2,118
X55_1,100,api,100,3,118
X55_1,100,api,100,4,118
X55_1,100,api,100,5,117
X55_1,100,api,500,1,112
X55_1,100,api,500,2,117
X55_1,100,api,500,3,116
X55_1,100,api,500,4,117
X55_1,100,api,500,5,117
X55_1,100,api,1000,1,113
X55_1,100,api,1000,2,118
X55_1,100,api,1000,3,115
X55_1,100,api,1000,4,113
X55_1,100,api,1000,5,112
X55_1,100,api,5000,1,109
X55_1,100,api,5000,2,110
X55_1,100,api,5000,3,108
X55_1,100,api,5000,4,111
X55_1,100,api,5000,5,109
X56_1,236,swap,100,1,285
X56_1,236,swap,100,2,286
X56_1,236,swap,100,3,281
X56_1,236,swap,100,4,280
X56_1,236,swap,100,5,280
X56_1,236,swap,500,1,269
X56_1,236,swap,500,2,268
X56_1,236,swap,500,3,268
X56_1,236,swap,500,4,266
X56_1,236,swap,500,5,266
X56_1,236,swap,1000,1,258
X56_1,236,swap,1000,2,263
X56_1,236,swap,1000,3,260
X56_1,236,swap,1000,4,264
X56_1,236,swap,1000,5,270
X56_1,236,swap,5000,1,252
X56_1,236,swap,5000,2,255
X56_1,236,swap,5000,3,262
X56_1,236,swap,5000,4,257
X56_1,236,swap,5000,5,252
X56_1,236,api,100,1,286
X56_1,236,api,100,2,285
X56_1,236,api,100,3,288
X56_1,236,api,100,4,292
X56_1,236,api,100,5,284
X56_1,236,api,500,1,276
X56_1,236,api,500,2,280
X56_1,236,api,500,3,277
X56_1,236,api,500,4,274
X56_1,236,api,500,5,275
X56_1,236,api,1000,1,274
X56_1,236,api,1000,2,276
X56_1,236,api,1000,3,267
X56_1,236,api,1000,4,275
X56_1,236,api,1000,5,277
X56_1,236,api,5000,1,261
X56_1,236,api,5000,2,263
X56_1,236,api,5000,3,267
X56_1,236,api,5000,4,261
X56_1,236,api,5000,5,265
X57_1,185,swap,100,1,222
X57_1,185,swap,100,2,223
X57_1,185,swap,100,3,216
X57_1,185,swap,100,4,217
X57_1,185,swap,100,5,215
X57_1,185,swap,500,1,209
X57_1,185,swap,500,2,211
X57_1,185,swap,500,3,205
X57_1,185,swap,500,4,208
X57_1,185,swap,500,5,207
X57_1,185,swap,1000,1,207
X57_1,185,swap,1000,2,209
X57_1,185,swap,1000,3,204
X57_1,185,swap,1000,4,208
X57_1,185,swap,1000,5,209
X57_1,185,swap,5000,1,202
X57_1,185,swap,5000,2,202
X57_1,185,swap,5000,3,201
X57_1,185,swap,5000,4,201
X57_1,185,swap,5000,5,200
X57_1,185,api,100,1,220
X57_1,185,api,100,2,214
X57_1,185,api,100,3,218
X57_1,185,api,100,4,220
X57_1,185,api,100,5,221
X57_1,185,api,500,1,217
X57_1,185,api,500,2,214
X57_1,185,api,500,3,212
X57_1,185,api,500,4,209
X57_1,185,api,500,5,217
X57_1,185,api,1000,1,212
X57_1,185,api,1000,2,212
X57_1,185,api,1000,3,212
X57_1,185,api,1000,4,206
X57_1,185,api,1000,5,209
X57_1,185,api,5000,1,205
X57_1,185,api,5000,2,205
X57_1,185,api,5000,3,207
X57_1,185,api,5000,4,204
X57_1,185,api,5000,5,204
X58_1,141,swap,100,1,165
X58_1,141,swap,100,2,161
X58_1,141,swap,100,3,162
X58_1,141,swap,100,4,163
X58_1,141,swap,100,5,160
X58_1,141,swap,500,1,159
X58_1,141,swap,500,2,156
X58_1,141,swap,500,3,158
X58_1,141,swap,500,4,154
X58_1,141,swap,500,5,156
X58_1,141,swap,1000,1,155
X58_1,141,swap,1000,2,154
X58_1,141,swap,1000,3,158
X58_1,141,swap,1000,4,154
X58_1,141,swap,1000,5,156
X58_1,141,swap,5000,1,152
X58_1,141,swap,5000,2,152
X58_1,141,swap,5000,3,150
X58_1,141,swap,5000,4,150
X58_1,141,swap,5000,5,152
X58_1,141,api,100,1,165
X58_1,141,api,100,2,166
X58_1,141,api,100,3,164
X58_1,141,api,100,4,164
X58_1,141,api,100,5,165
X58_1,141,api,500,1,164
X58_1,141,api,500,2,163
X58_1,141,api,500,3,162
X58_1,141,api,500,4,160
X58_1,141,api,500,5,164
X58_1,141,api,1000,1,158
X58_1,141,api,1000,2,158
X58_1,141,api,1000,3,162
X58_1,141,api,1000,4,160
X58_1,141,api,1000,5,160
X58_1,141,api,5000,1,162
X58_1,141,api,5000,2,155
X58_1,141,api,5000,3,157
X58_1,141,api,5000,4,159
X58_1,141,api,5000,5,156
X59_1,114,swap,100,1,128
X59_1,114,swap,100,2,127
X59_1,114,swap,100,3,126
X59_1,114,swap,100,4,124
X59_1,114,swap,100,5,125
X59_1,114,swap,500,1,122
X59_1,114,swap,500,2,119
X59_1,114,swap,500,3,121
X59_1,114,swap,500,4,120
X59_1,114,swap,500,5,124
X59_1,114,swap,1000,1,119
X59_1,114,swap,1000,2,120
X59_1,114,swap,1000,3,121
X59_1,114,swap,1000,4,121
X59_1,114,swap,1000,5,119
X59_1,114,swap,5000,1,118
X59_1,114,swap,5000,2,118
X59_1,114,swap,5000,3,118
X59_1,114,swap,5000,4,117
X59_1,114,swap,5000,5,118
X59_1,114,api,100,1,128
X59_1,114,api,100,2,129
X59_1,114,api,100,3,126
X59_1,114,api,100,4,129
X59_1,114,api,100,5,127
X59_1,114,api,500,1,128
X59_1,114,api,500,2,127
X59_1,114,api,500,3,125
X59_1,114,api,500,4,128
X59_1,114,api,500,5,127
X59_1,114,api,1000,1,126
X59_1,114,api,1000,2,127
X59_1,114,api,1000,3,123
X59_1,114,api,1000,4,126
X59_1,114,api,1000,5,127
X59_1,114,api,5000,1,122
X59_1,114,api,5000,2,122
X59_1,114,api,5000,3,123
X59_1,114,api,5000,4,126
X59_1,114,api,5000,5,121
X5_1,92,swap,100,1,92
X5_1,92,swap,100,2,92
X5_1,92,swap,100,3,92
X5_1,92,swap,100,4,92
X5_1,92,swap,100,5,92
X5_1,92,swap,500,1,92
X5_1,92,swap,500,2,92
X5_1,92,swap,500,3,92
X5_1,92,swap,500,4,92
X5_1,92,swap,500,5,92
X5_1,92,swap,1000,1,92
X5_1,92,swap,1000,2,92
X5_1,92,swap,1000,3,92
X5_1,92,swap,1000,4,92
X5_1,92,swap,1000,5,92
X5_1,92,swap,5000,1,92
X5_1,92,swap,5000,2,92
X5_1,92,swap,5000,3,92
X5_1,92,swap,5000,4,92
X5_1,92,swap,5000,5,92
X5_1,92,api,100,1,92
X5_1,92,api,100,2,92
X5_1,92,api,100,3,92
X5_1,92,api,100,4,92
X5_1,92,api,100,5,92
X5_1,92,api,500,1,92
X5_1,92,api,500,2,92
X5_1,92,api,500,3,92
X5_1,92,api,500,4,92
X5_1,92,api,500,5,92
X5_1,92,api,1000,1,92
X5_1,92,api,1000,2,92
X5_1,92,api,1000,3,92
X5_1,92,api,1000,4,92
X5_1,92,api,1000,5,92
X5_1,92,api,5000,1,92
X5_1,92,api,5000,2,92
X5_1,92,api,5000,3,92
X5_1,92,api,5000,4,92
X5_1,92,api,5000,5,92
X60_1,101,swap,100,1,108
X60_1,101,swap,100,2,110
X60_1,101,swap,100,3,109
X60_1,101,swap,100,4,110
X60_1,101,swap,100,5,111
X60_1,101,swap,500,1,101
X60_1,101,swap,500,2,102
X60_1,101,swap,500,3,101
X60_1,101,swap,500,4,101
X60_1,101,swap,500,5,104
X60_1,101,swap,1000,1,101
X60_1,101,swap,1000,2,101
X60_1,101,swap,1000,3,101
X60_1,101,swap,1000,4,101
X60_1,101,swap,1000,5,101
X60_1,101,swap,5000,1,101
X60_1,101,swap,5000,2,101
X60_1,101,swap,5000,3,101
X60_1,101,swap,5000,4,101
X60_1,101,swap,5000,5,101
X60_1,101,api,100,1,115
X60_1,101,api,100,2,114
X60_1,101,api,100,3,113
X60_1,101,api,100,4,116
X60_1,101,api,100,5,115
X60_1,101,api,500,1,111
X60_1,101,api,500,2,112
X60_1,101,api,500,3,110
X60_1,101,api,500,4,115
X60_1,101,api,500,5,111
X60_1,101,api,1000,1,111
X60_1,101,api,1000,2,111
X60_1,101,api,1000,3,108
X60_1,101,api,1000,4,112
X60_1,101,api,1000,5,108
X60_1,101,api,5000,1,104
X60_1,101,api,5000,2,106
X60_1,101,api,5000,3,103
X60_1,101,api,5000,4,101
X60_1,101,api,5000,5,101
X6_1,144,swap,100,1,184
X6_1,144,swap,100,2,182
X6_1,144,swap,100,3,188
X6_1,144,swap,100,4,179
X6_1,144,swap,100,5,179
X6_1,144,swap,500,1,174
X6_1,144,swap,500,2,173
X6_1,144,swap,500,3,177
X6_1,144,swap,500,4,166
X6_1,144,swap,500,5,166
X6_1,144,swap,1000,1,166
X6_1,144,swap,1000,2,168
X6_1,144,swap,1000,3,167
X6_1,144,swap,1000,4,168
X6_1,144,swap,1000,5,166
X6_1,144,swap,5000,1,156
X6_1,144,swap,5000,2,161
X6_1,144,swap,5000,3,158
X6_1,144,swap,5000,4,158
X6_1,144,swap,5000,5,162
X6_1,144,api,100,1,189
X6_1,144,api,100,2,192
X6_1,144,api,100,3,187
X6_1,144,api,100,4,193
X6_1,144,api,100,5,196
X6_1,144,api,500,1,181
X6_1,144,api,500,2,184
X6_1,144,api,500,3,179
X6_1,144,api,500,4,187
X6_1,144,api,500,5,191
X6_1,144,api,1000,1,178
X6_1,144,api,1000,2,189
X6_1,144,api,1000,3,181
X6_1,144,api,1000,4,179
X6_1,144,api,1000,5,182
X6_1,144,api,5000,1,173
X6_1,144,api,5000,2,174
X6_1,144,api,5000,3,179
X6_1,144,api,5000,4,177
X6_1,144,api,5000,5,172
X7_1,102,swap,100,1,120
X7_1,102,swap,100,2,120
X7_1,102,swap,100,3,118
X7_1,102,swap,100,4,121
X7_1,102,swap,100,5,120
X7_1,102,swap,500,1,114
X7_1,102,swap,500,2,116
X7_1,102,swap,500,3,117
X7_1,102,swap,500,4,117
X7_1,102,swap,500,5,119
X7_1,102,swap,1000,1,115
X7_1,102,swap,1000,2,115
X7_1,102,swap,1000,3,118
X7_1,102,swap,1000,4,114
X7_1,102,swap,1000,5,115
X7_1,102,swap,5000,1,112
X7_1,102,swap,5000,2,111
X7_1,102,swap,5000,3,114
X7_1,102,swap,5000,4,112
X7_1,102,swap,5000,5,110
X7_1,102,api,100,1,127
X7_1,102,api,100,2,126
X7_1,102,api,100,3,129
X7_1,102,api,100,4,124
X7_1,102,api,100,5,126
X7_1,102,api,500,1,124
X7_1,102,api,500,2,123
X7_1,102,api,500,3,125
X7_1,102,api,500,4,124
X7_1,102,api,500,5,125
X7_1,102,api,1000,1,123
X7_1,102,api,1000,2,120
X7_1,102,api,1000,3,120
X7_1,102,api,1000,4,121
X7_1,102,api,1000,5,121
X7_1,102,api,5000,1,116
X7_1,102,api,5000,2,114
X7_1,102,api,5000,3,115
X7_1,102,api,5000,4,117
X7_1,102,api,5000,5,118
X8_1,95,swap,100,1,112
X8_1,95,swap,100,2,112
X8_1,95,swap,100,3,116
X8_1,95,swap,100,4,110
X8_1,95,swap,100,5,111
X8_1,95,swap,500,1,108
X8_1,95,swap,500,2,108
X8_1,95,swap,500,3,105
X8_1,95,swap,500,4,101
X8_1,95,swap,500,5,109
X8_1,95,swap,1000,1,100
X8_1,95,swap,1000,2,102
X8_1,95,swap,1000,3,105
X8_1,95,swap,1000,4,103
X8_1,95,swap,1000,5,100
X8_1,95,swap,5000,1,99
X8_1,95,swap,5000,2,101
X8_1,95,swap,5000,3,97
X8_1,95,swap,5000,4,100
X8_1,95,swap,5000,5,100
X8_1,95,api,100,1,115
X8_1,95,api,100,2,117
X8_1,95,api,100,3,117
X8_1,95,api,100,4,117
X8_1,95,api,100,5,117
X8_1,95,api,500,1,114
X8_1,95,api,500,2,115
X8_1,95,api,500,3,115
X8_1,95,api,500,4,115
X8_1,95,api,500,5,115
X8_1,95,api,1000,1,111
X8_1,95,api,1000,2,115
X8_1,95,api,1000,3,112
X8_1,95,api,1000,4,114
X8_1,95,api,1000,5,115
X8_1,95,api,5000,1,107
X8_1,95,api,5000,2,113
X8_1,95,api,5000,3,108
X8_1,95,api,5000,4,109
X8_1,95,api,5000,5,113
X9_1,88,swap,100,1,100
X9_1,88,swap,100,2,104
X9_1,88,swap,100,3,102
X9_1,88,swap,100,4,101
X9_1,88,swap,100,5,102
X9_1,88,swap,500,1,92
X9_1,88,swap,500,2,95
X9_1,88,swap,500,3,95
X9_1,88,swap,500,4,95
X9_1,88,swap,500,5,91
X9_1,88,swap,1000,1,92
X9_1,88,swap,1000,2,92
X9_1,88,swap,1000,3,91
X9_1,88,swap,1000,4,91
X9_1,88,swap,1000,5,92
X9_1,88,swap,5000,1,91
X9_1,88,swap,5000,2,88
X9_1,88,swap,5000,3,91
X9_1,88,swap,5000,4,89
X9_1,88,swap,5000,5,90
X9_1,88,api,100,1,110
X9_1,88,api,100,2,110
X9_1,88,api,100,3,108
X9_1,88,api,100,4,106
X9_1,88,api,100,5,110
X9_1,88,api,500,1,108
X9_1,88,api,500,2,107
X9_1,88,api,500,3,106
X9_1,88,api,500,4,106
X9_1,88,api,500,5,106
X9_1,88,api,1000,1,109
X9_1,88,api,1000,2,109
X9_1,88,api,1000,3,106
X9_1,88,api,1000,4,106
X9_1,88,api,1000,5,106
X9_1,88,api,5000,1,100
X9_1,88,api,5000,2,98
X9_1,88,api,5000,3,98
X9_1,88,api,5000,4,101
X9_1,88,api,5000,5,98
