instance_nr,opt,nbh,time,seed,makespan
J6029_1,103,api,100,3,124
J6029_1,103,api,100,4,122
J6029_1,103,api,100,5,124
J6029_1,103,api,500,1,117
J6029_1,103,api,500,2,117
J6029_1,103,api,500,3,113
J6029_1,103,api,500,4,117
J6029_1,103,api,500,5,115
J6029_1,103,api,1000,1,115
J6029_1,103,api,1000,2,114
J6029_1,103,api,1000,3,115
J6029_1,103,api,1000,4,112
J6029_1,103,api,1000,5,113
J6029_1,103,api,5000,1,111
J6029_1,103,api,5000,2,110
J6029_1,103,api,5000,3,112
J6029_1,103,api,5000,4,108
J6029_1,103,api,5000,5,112
J602_1,65,swap,100,1,65
J602_1,65,swap,100,2,65
J602_1,65,swap,100,3,65
J602_1,65,swap,100,4,65
J602_1,65,swap,100,5,65
J602_1,65,swap,500,1,65
J602_1,65,swap,500,2,65
J602_1,65,swap,500,3,65
J602_1,65,swap,500,4,65
J602_1,65,swap,500,5,65
J602_1,65,swap,1000,1,65
J602_1,65,swap,1000,2,65
J602_1,65,swap,1000,3,65
J602_1,65,swap,1000,4,65
J602_1,65,swap,1000,5,65
J602_1,65,swap,5000,1,65
J602_1,65,swap,5000,2,65
J602_1,65,swap,5000,3,65
J602_1,65,swap,5000,4,65
J602_1,65,swap,5000,5,65
J602_1,65,api,100,1,65
J602_1,65,api,100,2,65
J602_1,65,api,100,3,65
J602_1,65,api,100,4,65
J602_1,65,api,100,5,65
J602_1,65,api,500,1,65
J602_1,65,api,500,2,65
J602_1,65,api,500,3,65
J602_1,65,api,500,4,65
J602_1,65,api,500,5,65
J602_1,65,api,1000,1,65
J602_1,65,api,1000,2,65
J602_1,65,api,1000,3,65
J602_1,65,api,1000,4,65
J602_1,65,api,1000,5,65
J602_1,65,api,5000,1,65
J602_1,65,api,5000,2,65
J602_1,65,api,5000,3,65
J602_1,65,api,5000,4,65
J602_1,65,api,5000,5,65
J6030_1,70,swap,100,1,71
J6030_1,70,swap,100,2,75
J6030_1,70,swap,100,3,74
J6030_1,70,swap,100,4,75
J6030_1,70,swap,100,5,75
J6030_1,70,swap,500,1,72
J6030_1,70,swap,500,2,71
J6030_1,70,swap,500,3,71
J6030_1,70,swap,500,4,71
J6030_1,70,swap,500,5,72
J6030_1,70,swap,1000,1,71
J6030_1,70,swap,1000,2,71
J6030_1,70,swap,1000,3,70
J6030_1,70,swap,1000,4,71
J6030_1,70,swap,1000,5,71
J6030_1,70,swap,5000,1,70
J6030_1,70,swap,5000,2,70
J6030_1,70,swap,5000,3,70
J6030_1,70,swap,5000,4,70
J6030_1,70,swap,5000,5,70
J6030_1,70,api,100,1,77
J6030_1,70,api,100,2,77
J6030_1,70,api,100,3,76
J6030_1,70,api,100,4,75
J6030_1,70,api,100,5,76
J6030_1,70,api,500,1,74
J6030_1,70,api,500,2,75
J6030_1,70,api,500,3,73
J6030_1,70,api,500,4,74
J6030_1,70,api,500,5,73
J6030_1,70,api,1000,1,74
J6030_1,70,api,1000,2,72
J6030_1,70,api,1000,3,75
J6030_1,70,api,1000,4,75
J6030_1,70,api,1000,5,73
J6030_1,70,api,5000,1,73
J6030_1,70,api,5000,2,74
J6030_1,70,api,5000,3,74
J6030_1,70,api,5000,4,72
J6030_1,70,api,5000,5,72
J6031_1,65,swap,100,1,65
J6031_1,65,swap,100,2,65
J6031_1,65,swap,100,3,65
J6031_1,65,swap,100,4,65
J6031_1,65,swap,100,5,65
J6031_1,65,swap,500,1,65
J6031_1,65,swap,500,2,65
J6031_1,65,swap,500,3,65
J6031_1,65,swap,500,4,65
J6031_1,65,swap,500,5,65
J6031_1,65,swap,1000,1,65
J6031_1,65,swap,1000,2,65
J6031_1,65,swap,1000,3,65
J6031_1,65,swap,1000,4,65
J6031_1,65,swap,1000,5,65
J6031_1,65,swap,5000,1,65
J6031_1,65,swap,5000,2,65
J6031_1,65,swap,5000,3,65
J6031_1,65,swap,5000,4,65
J6031_1,65,swap,5000,5,65
J6031_1,65,api,100,1,65
J6031_1,65,api,100,2,65
J6031_1,65,api,100,3,65
J6031_1,65,api,100,4,65
J6031_1,65,api,100,5,65
J6031_1,65,api,500,1,65
J6031_1,65,api,500,2,65
J6031_1,65,api,500,3,65
J6031_1,65,api,500,4,65
J6031_1,65,api,500,5,65
J6031_1,65,api,1000,1,65
J6031_1,65,api,1000,2,65
J6031_1,65,api,1000,3,65
J6031_1,65,api,1000,4,65
J6031_1,65,api,1000,5,65
J6031_1,65,api,5000,1,65
J6031_1,65,api,5000,2,65
J6031_1,65,api,5000,3,65
J6031_1,65,api,5000,4,65
J6031_1,65,api,5000,5,65
J6032_1,69,swap,100,1,69
J6032_1,69,swap,100,2,69
J6032_1,69,swap,100,3,69
J6032_1,69,swap,100,4,69
J6032_1,69,swap,100,5,69
J6032_1,69,swap,500,1,69
J6032_1,69,swap,500,2,69
J6032_1,69,swap,500,3,69
J6032_1,69,swap,500,4,69
J6032_1,69,swap,500,5,69
J6032_1,69,swap,1000,1,69
J6032_1,69,swap,1000,2,69
J6032_1,69,swap,1000,3,69
J6032_1,69,swap,1000,4,69
J6032_1,69,swap,1000,5,69
J6032_1,69,swap,5000,1,69
J6032_1,69,swap,5000,2,69
J6032_1,69,swap,5000,3,69
J6032_1,69,swap,5000,4,69
J6032_1,69,swap,5000,5,69
J6032_1,69,api,100,1,69
J6032_1,69,api,100,2,69
J6032_1,69,api,100,3,69
J6032_1,69,api,100,4,69
J6032_1,69,api,100,5,69
J6032_1,69,api,500,1,69
J6032_1,69,api,500,2,69
J6032_1,69,api,500,3,69
J6032_1,69,api,500,4,69
J6032_1,69,api,500,5,69
J6032_1,69,api,1000,1,69
J6032_1,69,api,1000,2,69
J6032_1,69,api,1000,3,69
J6032_1,69,api,1000,4,69
J6032_1,69,api,1000,5,69
J6032_1,69,api,5000,1,69
J6032_1,69,api,5000,2,69
J6032_1,69,api,5000,3,69
J6032_1,69,api,5000,4,69
J6032_1,69,api,5000,5,69
J6033_1,105,swap,100,1,108
J6033_1,105,swap,100,2,105
J6033_1,105,swap,100,3,105
J6033_1,105,swap,100,4,108
J6033_1,105,swap,100,5,108
J6033_1,105,swap,500,1,105
J6033_1,105,swap,500,2,105
J6033_1,105,swap,500,3,105
J6033_1,105,swap,500,4,105
J6033_1,105,swap,500,5,105
J6033_1,105,swap,1000,1,105
J6033_1,105,swap,1000,2,105
J6033_1,105,swap,1000,3,105
J6033_1,105,swap,1000,4,105
J6033_1,105,swap,1000,5,105
J6033_1,105,swap,5000,1,105
J6033_1,105,swap,5000,2,105
J6033_1,105,swap,5000,3,105
J6033_1,105,swap,5000,4,105
J6033_1,105,swap,5000,5,105
J6033_1,105,api,100,1,112
J6033_1,105,api,100,2,111
J6033_1,105,api,100,3,106
J6033_1,105,api,100,4,109
J6033_1,105,api,100,5,105
J6033_1,105,api,500,1,105
J6033_1,105,api,500,2,105
J6033_1,105,api,500,3,105
J6033_1,105,api,500,4,109
J6033_1,105,api,500,5,105
J6033_1,105,api,1000,1,105
J6033_1,105,api,1000,2,105
J6033_1,105,api,1000,3,105
J6033_1,105,api,1000,4,105
J6033_1,105,api,1000,5,105
J6033_1,105,api,5000,1,105
J6033_1,105,api,5000,2,105
J6033_1,105,api,5000,3,105
J6033_1,105,api,5000,4,105
J6033_1,105,api,5000,5,105
J6034_1,72,swap,100,1,72
J6034_1,72,swap,100,2,72
J6034_1,72,swap,100,3,72
J6034_1,72,swap,100,4,72
J6034_1,72,swap,100,5,72
J6034_1,72,swap,500,1,72
J6034_1,72,swap,500,2,72
J6034_1,72,swap,500,3,72
J6034_1,72,swap,500,4,72
J6034_1,72,swap,500,5,72
J6034_1,72,swap,1000,1,72
J6034_1,72,swap,1000,2,72
J6034_1,72,swap,1000,3,72
J6034_1,72,swap,1000,4,72
J6034_1,72,swap,1000,5,72
J6034_1,72,swap,5000,1,72
J6034_1,72,swap,5000,2,72
J6034_1,72,swap,5000,3,72
J6034_1,72,swap,5000,4,72
J6034_1,72,swap,5000,5,72
J6034_1,72,api,100,1,79
J6034_1,72,api,100,2,72
J6034_1,72,api,100,3,72
J6034_1,72,api,100,4,74
J6034_1,72,api,100,5,74
J6034_1,72,api,500,1,72
J6034_1,72,api,500,2,72
J6034_1,72,api,500,3,72
J6034_1,72,api,500,4,72
J6034_1,72,api,500,5,72
J6034_1,72,api,1000,1,72
J6034_1,72,api,1000,2,72
J6034_1,72,api,1000,3,72
J6034_1,72,api,1000,4,72
J6034_1,72,api,1000,5,72
J6034_1,72,api,5000,1,72
J6034_1,72,api,5000,2,72
J6034_1,72,api,5000,3,72
J6034_1,72,api,5000,4,72
J6034_1,72,api,5000,5,72
J6035_1,78,swap,100,1,90
J6035_1,78,swap,100,2,90
J6035_1,78,swap,100,3,90
J6035_1,78,swap,100,4,78
J6035_1,78,swap,100,5,90
J6035_1,78,swap,500,1,78
J6035_1,78,swap,500,2,78
J6035_1,78,swap,500,3,78
J6035_1,78,swap,500,4,78
J6035_1,78,swap,500,5,78
J6035_1,78,swap,1000,1,78
J6035_1,78,swap,1000,2,78
J6035_1,78,swap,1000,3,78
J6035_1,78,swap,1000,4,78
J6035_1,78,swap,1000,5,78
J6035_1,78,swap,5000,1,78
J6035_1,78,swap,5000,2,78
J6035_1,78,swap,5000,3,78
J6035_1,78,swap,5000,4,78
J6035_1,78,swap,5000,5,78
J6035_1,78,api,100,1,90
J6035_1,78,api,100,2,90
J6035_1,78,api,100,3,90
J6035_1,78,api,100,4,90
J6035_1,78,api,100,5,90
J6035_1,78,api,500,1,90
J6035_1,78,api,500,2,90
J6035_1,78,api,500,3,90
J6035_1,78,api,500,4,90
J6035_1,78,api,500,5,90
J6035_1,78,api,1000,1,90
J6035_1,78,api,1000,2,90
J6035_1,78,api,1000,3,81
J6035_1,78,api,1000,4,90
J6035_1,78,api,1000,5,90
J6035_1,78,api,5000,1,78
J6035_1,78,api,5000,2,78
J6035_1,78,api,5000,3,78
J6035_1,78,api,5000,4,78
J6035_1,78,api,5000,5,78
J6036_1,61,swap,100,1,61
J6036_1,61,swap,100,2,61
J6036_1,61,swap,100,3,61
J6036_1,61,swap,100,4,61
J6036_1,61,swap,100,5,61
J6036_1,61,swap,500,1,61
J6036_1,61,swap,500,2,61
J6036_1,61,swap,500,3,61
J6036_1,61,swap,500,4,61
J6036_1,61,swap,500,5,61
J6036_1,61,swap,1000,1,61
J6036_1,61,swap,1000,2,61
J6036_1,61,swap,1000,3,61
J6036_1,61,swap,1000,4,61
J6036_1,61,swap,1000,5,61
J6036_1,61,swap,5000,1,61
J6036_1,61,swap,5000,2,61
J6036_1,61,swap,5000,3,61
J6036_1,61,swap,5000,4,61
J6036_1,61,swap,5000,5,61
J6036_1,61,api,100,1,61
J6036_1,61,api,100,2,61
J6036_1,61,api,100,3,61
J6036_1,61,api,100,4,61
J6036_1,61,api,100,5,61
J6036_1,61,api,500,1,61
J6036_1,61,api,500,2,61
J6036_1,61,api,500,3,61
J6036_1,61,api,500,4,61
J6036_1,61,api,500,5,61
J6036_1,61,api,1000,1,61
J6036_1,61,api,1000,2,61
J6036_1,61,api,1000,3,61
J6036_1,61,api,1000,4,61
J6036_1,61,api,1000,5,61
J6036_1,61,api,5000,1,61
J6036_1,61,api,5000,2,61
J6036_1,61,api,5000,3,61
J6036_1,61,api,5000,4,61
J6036_1,61,api,5000,5,61
J6037_1,97,swap,100,1,107
J6037_1,97,swap,100,2,101
J6037_1,97,swap,100,3,103
J6037_1,97,swap,100,4,109
J6037_1,97,swap,100,5,102
J6037_1,97,swap,500,1,100
J6037_1,97,swap,500,2,101
J6037_1,97,swap,500,3,99
J6037_1,97,swap,500,4,100
J6037_1,97,swap,500,5,99
J6037_1,97,swap,1000,1,100
J6037_1,97,swap,1000,2,101
J6037_1,97,swap,1000,3,99
J6037_1,97,swap,1000,4,99
J6037_1,97,swap,1000,5,100
J6037_1,97,swap,5000,1,98
J6037_1,97,swap,5000,2,98
J6037_1,97,swap,5000,3,99
J6037_1,97,swap,5000,4,98
J6037_1,97,swap,5000,5,100
J6037_1,97,api,100,1,106
J6037_1,97,api,100,2,109
J6037_1,97,api,100,3,107
J6037_1,97,api,100,4,107
J6037_1,97,api,100,5,105
J6037_1,97,api,500,1,101
J6037_1,97,api,500,2,107
J6037_1,97,api,500,3,102
J6037_1,97,api,500,4,103
J6037_1,97,api,500,5,104
J6037_1,97,api,1000,1,103
J6037_1,97,api,1000,2,103
J6037_1,97,api,1000,3,104
J6037_1,97,api,1000,4,101
J6037_1,97,api,1000,5,104
J6037_1,97,api,5000,1,100
J6037_1,97,api,5000,2,100
J6037_1,97,api,5000,3,100
J6037_1,97,api,5000,4,100
J6037_1,97,api,5000,5,100
J6038_1,73,swap,100,1,74
J6038_1,73,swap,100,2,73
J6038_1,73,swap,100,3,73
J6038_1,73,swap,100,4,73
J6038_1,73,swap,100,5,75
J6038_1,73,swap,500,1,73
J6038_1,73,swap,500,2,73
J6038_1,73,swap,500,3,73
J6038_1,73,swap,500,4,73
J6038_1,73,swap,500,5,73
J6038_1,73,swap,1000,1,73
J6038_1,73,swap,1000,2,73
J6038_1,73,swap,1000,3,73
J6038_1,73,swap,1000,4,73
J6038_1,73,swap,1000,5,73
J6038_1,73,swap,5000,1,73
J6038_1,73,swap,5000,2,73
J6038_1,73,swap,5000,3,73
J6038_1,73,swap,5000,4,73
J6038_1,73,swap,5000,5,73
J6038_1,73,api,100,1,76
J6038_1,73,api,100,2,75
J6038_1,73,api,100,3,73
J6038_1,73,api,100,4,73
J6038_1,73,api,100,5,78
J6038_1,73,api,500,1,75
J6038_1,73,api,500,2,73
J6038_1,73,api,500,3,75
J6038_1,73,api,500,4,73
J6038_1,73,api,500,5,73
J6038_1,73,api,1000,1,73
J6038_1,73,api,1000,2,73
J6038_1,73,api,1000,3,73
J6038_1,73,api,1000,4,73
J6038_1,73,api,1000,5,73
J6038_1,73,api,5000,1,73
J6038_1,73,api,5000,2,73
J6038_1,73,api,5000,3,73
J6038_1,73,api,5000,4,73
J6038_1,73,api,5000,5,73
J6039_1,80,swap,100,1,80
J6039_1,80,swap,100,2,80
J6039_1,80,swap,100,3,80
J6039_1,80,swap,100,4,81
J6039_1,80,swap,100,5,80
J6039_1,80,swap,500,1,80
J6039_1,80,swap,500,2,80
J6039_1,80,swap,500,3,80
J6039_1,80,swap,500,4,80
J6039_1,80,swap,500,5,80
J6039_1,80,swap,1000,1,80
J6039_1,80,swap,1000,2,80
J6039_1,80,swap,1000,3,80
J6039_1,80,swap,1000,4,80
J6039_1,80,swap,1000,5,80
J6039_1,80,swap,5000,1,80
J6039_1,80,swap,5000,2,80
J6039_1,80,swap,5000,3,80
J6039_1,80,swap,5000,4,80
J6039_1,80,swap,5000,5,80
J6039_1,80,api,100,1,81
J6039_1,80,api,100,2,80
J6039_1,80,api,100,3,80
J6039_1,80,api,100,4,81
J6039_1,80,api,100,5,80
J6039_1,80,api,500,1,80
J6039_1,80,api,500,2,81
J6039_1,80,api,500,3,80
J6039_1,80,api,500,4,80
J6039_1,80,api,500,5,80
J6039_1,80,api,1000,1,80
J6039_1,80,api,1000,2,80
J6039_1,80,api,1000,3,80
J6039_1,80,api,1000,4,80
J6039_1,80,api,1000,5,80
J6039_1,80,api,5000,1,80
J6039_1,80,api,5000,2,80
J6039_1,80,api,5000,3,80
J6039_1,80,api,5000,4,80
J6039_1,80,api,5000,5,80
J603_1,60,swap,100,1,60
J603_1,60,swap,100,2,60
J603_1,60,swap,100,3,60
J603_1,60,swap,100,4,60
J603_1,60,swap,100,5,60
J603_1,60,swap,500,1,60
J603_1,60,swap,500,2,60
J603_1,60,swap,500,3,60
J603_1,60,swap,500,4,60
J603_1,60,swap,500,5,60
J603_1,60,swap,1000,1,60
J603_1,60,swap,1000,2,60
J603_1,60,swap,1000,3,60
J603_1,60,swap,1000,4,60
J603_1,60,swap,1000,5,60
J603_1,60,swap,5000,1,60
J603_1,60,swap,5000,2,60
J603_1,60,swap,5000,3,60
J603_1,60,swap,5000,4,60
J603_1,60,swap,5000,5,60
J603_1,60,api,100,1,61
J603_1,60,api,100,2,61
J603_1,60,api,100,3,61
J603_1,60,api,100,4,61
J603_1,60,api,100,5,61
J603_1,60,api,500,1,61
J603_1,60,api,500,2,60
J603_1,60,api,500,3,60
J603_1,60,api,500,4,61
J603_1,60,api,500,5,60
J603_1,60,api,1000,1,61
J603_1,60,api,1000,2,60
J603_1,60,api,1000,3,60
J603_1,60,api,1000,4,60
J603_1,60,api,1000,5,60
J603_1,60,api,5000,1,60
J603_1,60,api,5000,2,60
J603_1,60,api,5000,3,60
J603_1,60,api,5000,4,60
J603_1,60,api,5000,5,60
J6040_1,86,swap,100,1,86
J6040_1,86,swap,100,2,86
J6040_1,86,swap,100,3,86
J6040_1,86,swap,100,4,86
J6040_1,86,swap,100,5,86
J6040_1,86,swap,500,1,86
J6040_1,86,swap,500,2,86
J6040_1,86,swap,500,3,86
J6040_1,86,swap,500,4,86
J6040_1,86,swap,500,5,86
J6040_1,86,swap,1000,1,86
J6040_1,86,swap,1000,2,86
J6040_1,86,swap,1000,3,86
J6040_1,86,swap,1000,4,86
J6040_1,86,swap,1000,5,86
J6040_1,86,swap,5000,1,86
J6040_1,86,swap,5000,2,86
J6040_1,86,swap,5000,3,86
J6040_1,86,swap,5000,4,86
J6040_1,86,swap,5000,5,86
J6040_1,86,api,100,1,86
J6040_1,86,api,100,2,86
J6040_1,86,api,100,3,86
J6040_1,86,api,100,4,86
J6040_1,86,api,100,5,86
J6040_1,86,api,500,1,86
J6040_1,86,api,500,2,86
J6040_1,86,api,500,3,86
J6040_1,86,api,500,4,86
J6040_1,86,api,500,5,86
J6040_1,86,api,1000,1,86
J6040_1,86,api,1000,2,86
J6040_1,86,api,1000,3,86
J6040_1,86,api,1000,4,86
J6040_1,86,api,1000,5,86
J6040_1,86,api,5000,1,86
J6040_1,86,api,5000,2,86
J6040_1,86,api,5000,3,86
J6040_1,86,api,5000,4,86
J6040_1,86,api,5000,5,86
J6041_1,122,swap,100,1,135
J6041_1,122,swap,100,2,133
J6041_1,122,swap,100,3,131
J6041_1,122,swap,100,4,140
J6041_1,122,swap,100,5,132
J6041_1,122,swap,500,1,131
J6041_1,122,swap,500,2,126
J6041_1,122,swap,500,3,131
J6041_1,122,swap,500,4,127
J6041_1,122,swap,500,5,128
J6041_1,122,swap,1000,1,126
J6041_1,122,swap,1000,2,127
J6041_1,122,swap,1000,3,130
J6041_1,122,swap,1000,4,125
J6041_1,122,swap,1000,5,128
J6041_1,122,swap,5000,1,126
J6041_1,122,swap,5000,2,123
J6041_1,122,swap,5000,3,128
J6041_1,122,swap,5000,4,127
J6041_1,122,swap,5000,5,125
J6041_1,122,api,100,1,141
J6041_1,122,api,100,2,141
J6041_1,122,api,100,3,148
J6041_1,122,api,100,4,145
J6041_1,122,api,100,5,144
J6041_1,122,api,500,1,138
J6041_1,122,api,500,2,136
J6041_1,122,api,500,3,140
J6041_1,122,api,500,4,134
J6041_1,122,api,500,5,137
J6041_1,122,api,1000,1,133
J6041_1,122,api,1000,2,129
J6041_1,122,api,1000,3,135
J6041_1,122,api,1000,4,136
J6041_1,122,api,1000,5,131
J6041_1,122,api,5000,1,124
J6041_1,122,api,5000,2,130
J6041_1,122,api,5000,3,130
J6041_1,122,api,5000,4,129
J6041_1,122,api,5000,5,129
J6042_1,83,swap,100,1,84
J6042_1,83,swap,100,2,83
J6042_1,83,swap,100,3,85
J6042_1,83,swap,100,4,83
J6042_1,83,swap,100,5,85
J6042_1,83,swap,500,1,83
J6042_1,83,swap,500,2,83
J6042_1,83,swap,500,3,83
J6042_1,83,swap,500,4,83
J6042_1,83,swap,500,5,83
J6042_1,83,swap,1000,1,83
J6042_1,83,swap,1000,2,83
J6042_1,83,swap,1000,3,83
J6042_1,83,swap,1000,4,83
J6042_1,83,swap,1000,5,83
J6042_1,83,swap,5000,1,83
J6042_1,83,swap,5000,2,83
J6042_1,83,swap,5000,3,83
J6042_1,83,swap,5000,4,83
J6042_1,83,swap,5000,5,83
J6042_1,83,api,100,1,86
J6042_1,83,api,100,2,86
J6042_1,83,api,100,3,87
J6042_1,83,api,100,4,84
J6042_1,83,api,100,5,85
J6042_1,83,api,500,1,85
J6042_1,83,api,500,2,83
J6042_1,83,api,500,3,83
J6042_1,83,api,500,4,84
J6042_1,83,api,500,5,85
J6042_1,83,api,1000,1,83
J6042_1,83,api,1000,2,84
J6042_1,83,api,1000,3,83
J6042_1,83,api,1000,4,83
J6042_1,83,api,1000,5,83
J6042_1,83,api,5000,1,83
J6042_1,83,api,5000,2,83
J6042_1,83,api,5000,3,83
J6042_1,83,api,5000,4,83
J6042_1,83,api,5000,5,83
J6043_1,108,swap,100,1,108
J6043_1,108,swap,100,2,108
J6043_1,108,swap,100,3,108
J6043_1,108,swap,100,4,108
J6043_1,108,swap,100,5,108
J6043_1,108,swap,500,1,108
J6043_1,108,swap,500,2,108
J6043_1,108,swap,500,3,108
J6043_1,108,swap,500,4,108
J6043_1,108,swap,500,5,108
J6043_1,108,swap,1000,1,108
J6043_1,108,swap,1000,2,108
J6043_1,108,swap,1000,3,108
J6043_1,108,swap,1000,4,108
J6043_1,108,swap,1000,5,108
J6043_1,108,swap,5000,1,108
J6043_1,108,swap,5000,2,108
J6043_1,108,swap,5000,3,108
J6043_1,108,swap,5000,4,108
J6043_1,108,swap,5000,5,108
J6043_1,108,api,100,1,110
J6043_1,108,api,100,2,108
J6043_1,108,api,100,3,109
J6043_1,108,api,100,4,108
J6043_1,108,api,100,5,111
J6043_1,108,api,500,1,108
J6043_1,108,api,500,2,108
J6043_1,108,api,500,3,108
J6043_1,108,api,500,4,108
J6043_1,108,api,500,5,108
J6043_1,108,api,1000,1,108
J6043_1,108,api,1000,2,108
J6043_1,108,api,1000,3,108
J6043_1,108,api,1000,4,108
J6043_1,108,api,1000,5,108
J6043_1,108,api,5000,1,108
J6043_1,108,api,5000,2,108
J6043_1,108,api,5000,3,108
J6043_1,108,api,5000,4,108
J6043_1,108,api,5000,5,108
J6044_1,84,swap,100,1,84
J6044_1,84,swap,100,2,84
J6044_1,84,swap,100,3,84
J6044_1,84,swap,100,4,84
J6044_1,84,swap,100,5,84
J6044_1,84,swap,500,1,84
J6044_1,84,swap,500,2,84
J6044_1,84,swap,500,3,84
J6044_1,84,swap,500,4,84
J6044_1,84,swap,500,5,84
J6044_1,84,swap,1000,1,84
J6044_1,84,swap,1000,2,84
J6044_1,84,swap,1000,3,84
J6044_1,84,swap,1000,4,84
J6044_1,84,swap,1000,5,84
J6044_1,84,swap,5000,1,84
J6044_1,84,swap,5000,2,84
J6044_1,84,swap,5000,3,84
J6044_1,84,swap,5000,4,84
J6044_1,84,swap,5000,5,84
J6044_1,84,api,100,1,84
J6044_1,84,api,100,2,84
J6044_1,84,api,100,3,84
J6044_1,84,api,100,4,84
J6044_1,84,api,100,5,84
J6044_1,84,api,500,1,84
J6044_1,84,api,500,2,84
J6044_1,84,api,500,3,84
J6044_1,84,api,500,4,84
J6044_1,84,api,500,5,84
J6044_1,84,api,1000,1,84
J6044_1,84,api,1000,2,84
J6044_1,84,api,1000,3,84
J6044_1,84,api,1000,4,84
J6044_1,84,api,1000,5,84
J6044_1,84,api,5000,1,84
J6044_1,84,api,5000,2,84
J6044_1,84,api,5000,3,84
J6044_1,84,api,5000,4,84
J6044_1,84,api,5000,5,84
J6045_1,96,swap,100,1,106
J6045_1,96,swap,100,2,110
J6045_1,96,swap,100,3,108
J6045_1,96,swap,100,4,106
J6045_1,96,swap,100,5,106
J6045_1,96,swap,500,1,103
J6045_1,96,swap,500,2,101
J6045_1,96,swap,500,3,101
J6045_1,96,swap,500,4,102
J6045_1,96,swap,500,5,102
J6045_1,96,swap,1000,1,100
J6045_1,96,swap,1000,2,102
J6045_1,96,swap,1000,3,103
J6045_1,96,swap,1000,4,99
J6045_1,96,swap,1000,5,102
J6045_1,96,swap,5000,1,100
J6045_1,96,swap,5000,2,101
J6045_1,96,swap,5000,3,99
J6045_1,96,swap,5000,4,98
J6045_1,96,swap,5000,5,99
J6045_1,96,api,100,1,110
J6045_1,96,api,100,2,110
J6045_1,96,api,100,3,110
J6045_1,96,api,100,4,112
J6045_1,96,api,100,5,110
J6045_1,96,api,500,1,109
J6045_1,96,api,500,2,105
J6045_1,96,api,500,3,107
J6045_1,96,api,500,4,111
J6045_1,96,api,500,5,108
J6045_1,96,api,1000,1,107
J6045_1,96,api,1000,2,106
J6045_1,96,api,1000,3,106
J6045_1,96,api,1000,4,108
J6045_1,96,api,1000,5,108
J6045_1,96,api,5000,1,101
J6045_1,96,api,5000,2,101
J6045_1,96,api,5000,3,103
J6045_1,96,api,5000,4,102
J6045_1,96,api,5000,5,103
J6046_1,79,swap,100,1,83
J6046_1,79,swap,100,2,84
J6046_1,79,swap,100,3,86
J6046_1,79,swap,100,4,84
J6046_1,79,swap,100,5,84
J6046_1,79,swap,500,1,81
J6046_1,79,swap,500,2,81
J6046_1,79,swap,500,3,83
J6046_1,79,swap,500,4,82
J6046_1,79,swap,500,5,82
J6046_1,79,swap,1000,1,80
J6046_1,79,swap,1000,2,81
J6046_1,79,swap,1000,3,80
J6046_1,79,swap,1000,4,80
J6046_1,79,swap,1000,5,81
J6046_1,79,swap,5000,1,80
J6046_1,79,swap,5000,2,80
J6046_1,79,swap,5000,3,80
J6046_1,79,swap,5000,4,80
J6046_1,79,swap,5000,5,80
J6046_1,79,api,100,1,88
J6046_1,79,api,100,2,86
J6046_1,79,api,100,3,86
J6046_1,79,api,100,4,85
J6046_1,79,api,100,5,84
J6046_1,79,api,500,1,84
J6046_1,79,api,500,2,83
J6046_1,79,api,500,3,87
J6046_1,79,api,500,4,85
J6046_1,79,api,500,5,83
J6046_1,79,api,1000,1,82
J6046_1,79,api,1000,2,83
J6046_1,79,api,1000,3,83
J6046_1,79,api,1000,4,82
J6046_1,79,api,1000,5,83
J6046_1,79,api,5000,1,80
J6046_1,79,api,5000,2,80
J6046_1,79,api,5000,3,80
J6046_1,79,api,5000,4,80
J6046_1,79,api,5000,5,80
J6047_1,75,swap,100,1,75
J6047_1,75,swap,100,2,75
J6047_1,75,swap,100,3,75
J6047_1,75,swap,100,4,75
J6047_1,75,swap,100,5,75
J6047_1,75,swap,500,1,75
J6047_1,75,swap,500,2,75
J6047_1,75,swap,500,3,75
J6047_1,75,swap,500,4,75
J6047_1,75,swap,500,5,75
J6047_1,75,swap,1000,1,75
J6047_1,75,swap,1000,2,75
J6047_1,75,swap,1000,3,75
J6047_1,75,swap,1000,4,75
J6047_1,75,swap,1000,5,75
J6047_1,75,swap,5000,1,75
J6047_1,75,swap,5000,2,75
J6047_1,75,swap,5000,3,75
J6047_1,75,swap,5000,4,75
J6047_1,75,swap,5000,5,75
J6047_1,75,api,100,1,75
J6047_1,75,api,100,2,75
J6047_1,75,api,100,3,75
J6047_1,75,api,100,4,75
J6047_1,75,api,100,5,75
J6047_1,75,api,500,1,75
J6047_1,75,api,500,2,75
J6047_1,75,api,500,3,75
J6047_1,75,api,500,4,75
J6047_1,75,api,500,5,75
J6047_1,75,api,1000,1,75
J6047_1,75,api,1000,2,75
J6047_1,75,api,1000,3,75
J6047_1,75,api,1000,4,75
J6047_1,75,api,1000,5,75
J6047_1,75,api,5000,1,75
J6047_1,75,api,5000,2,75
J6047_1,75,api,5000,3,75
J6047_1,75,api,5000,4,75
J6047_1,75,api,5000,5,75
J6048_1,71,swap,100,1,71
J6048_1,71,swap,100,2,71
J6048_1,71,swap,100,3,71
J6048_1,71,swap,100,4,71
J6048_1,71,swap,100,5,71
J6048_1,71,swap,500,1,71
J6048_1,71,swap,500,2,71
J6048_1,71,swap,500,3,71
J6048_1,71,swap,500,4,71
